text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @Msteinlin: @LieLoBo Wie wahr.... ! #Gruene #CO2GesetzNein  #CovidGesetzNein  #PMTnein https://t.co/3hu2FnwSYl,FALSE,0,,2021-06-03T19:06:34Z,FALSE,,1400529358025023489,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LisaWitzig55,3,TRUE,FALSE,,
"RT @WernerBechtel: #CO2Gesetz Nein
#CO2GesetzNein #abst21 https://t.co/hfJdkkc2iR",FALSE,0,,2021-06-03T19:04:18Z,FALSE,,1400528788212142087,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LisaWitzig55,2,TRUE,FALSE,,
"RT @WernerBechtel: #CO2Gesetz Nein
#CO2GesetzNein #abst21",FALSE,0,,2021-06-03T19:03:20Z,FALSE,,1400528547173785608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mousseman,2,TRUE,FALSE,,
"Echt jetzt, oder ist das ein Witz?
Die Konsequenzen wären lediglich weitere Preissteigerungen und jede Menge Ärger.… https://t.co/NzeDiSjrII",FALSE,0,,2021-06-03T18:56:37Z,TRUE,,1400526857129402368,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ergoliner,0,FALSE,FALSE,,
"RT @Lahor_Jakrlin: @ralph_jreinhard Ich achte Ihre Meinung.

Stimmen Sie trotzdem 5 x NEIN, den nächsten Generationen, der Demokratie und d…",FALSE,0,,2021-06-03T18:53:28Z,FALSE,,1400526063835521029,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FedericoDiSte20,2,TRUE,FALSE,,
"RT @Lahor_Jakrlin: @ralph_jreinhard Ich achte Ihre Meinung.

Stimmen Sie trotzdem 5 x NEIN, den nächsten Generationen, der Demokratie und d…",FALSE,0,,2021-06-03T18:51:31Z,FALSE,,1400525570652450820,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LisaWitzig55,2,TRUE,FALSE,,
"#CO2Gesetz Nein
#CO2GesetzNein #abst21 https://t.co/hfJdkkc2iR",FALSE,4,,2021-06-03T18:42:13Z,FALSE,,1400523232059527173,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WernerBechtel,2,FALSE,FALSE,,
"@rosenbusch_ Eine äusserst wichtige Erkenntnis, die heute vorallem für die IPCC-gesteuerte Sekte der Klimaapokalypt… https://t.co/7DTvO7Y1Wz",FALSE,3,rosenbusch_,2021-06-03T18:29:11Z,TRUE,1400352300808511492,1400519949488201729,1314116355197743105,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BruceWendell7,0,FALSE,FALSE,,
"In dem Land, wo die Autos immer schwerer werden, wo alle technischen Effizienzgewinne dem Prestige geopfert werden,… https://t.co/kL2qcKI0sg",FALSE,2,,2021-06-03T18:28:51Z,TRUE,,1400519867493666819,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",matthispam,1,FALSE,FALSE,,
"RT @SwissGlaciers: Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos siehe:…",FALSE,0,,2021-06-03T18:14:40Z,FALSE,,1400516296639406081,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",natis_ch,8,TRUE,FALSE,,
"RT @BruceWendell7: #CO2Gesetz wird von Parteien&amp;Leuten bestimmt, die an Kategorien von Zwang &amp; Verboten glauben, aber nicht in Kategorien v…",FALSE,0,,2021-06-03T18:07:49Z,FALSE,,1400514572923060230,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BruceWendell7,1,TRUE,FALSE,,
"#CO2Gesetz wird von Parteien&amp;Leuten bestimmt, die an Kategorien von Zwang &amp; Verboten glauben, aber nicht in Kategor… https://t.co/LFqBuHORvR",FALSE,0,,2021-06-03T18:05:34Z,TRUE,,1400514009275699212,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BruceWendell7,1,FALSE,FALSE,,
"RT @SwissGlaciers: Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos siehe:…",FALSE,0,,2021-06-03T17:55:49Z,FALSE,,1400511553024184327,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bergfoto,8,TRUE,FALSE,,
"RT @SwissGlaciers: Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos siehe:…",FALSE,0,,2021-06-03T17:40:55Z,FALSE,,1400507806076256260,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FotoSoftware,8,TRUE,FALSE,,
RT @jeido01: @TobiasInfortuna @glpzh Der Absender ist ja bekannt. Soviel zum fairen Abstimmungskampf. #CO2GesetzNein,FALSE,0,,2021-06-03T17:40:30Z,FALSE,,1400507701659045888,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bea10880499,2,TRUE,FALSE,,
"RT @PhilippZopp: Ich kann es nicht oft genug schreiben.
CO2: Nein
CO2: Nein
CO2: Nein
CO2: Nein
...
#CO2GesetzNein",FALSE,0,,2021-06-03T17:38:25Z,FALSE,,1400507173604577283,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheodeVries17,10,TRUE,FALSE,,
RT @thomas_aeschi: #Co2GesetzNein #NeinzumCO2Gesetz https://t.co/cmmRrHraPE,FALSE,0,,2021-06-03T17:09:31Z,FALSE,,1400499904536100868,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hrsuit,5,TRUE,FALSE,,
"RT @SwissGlaciers: Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos siehe:…",FALSE,0,,2021-06-03T17:05:14Z,FALSE,,1400498824632745984,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NaturKartenShop,8,TRUE,FALSE,,
"RT @SwissGlaciers: Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos siehe:…",FALSE,0,,2021-06-03T17:02:01Z,FALSE,,1400498014326755328,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NaturPanorama,8,TRUE,FALSE,,
"Klimaschutz Ja
#CO2GesetzNein 
Wir brauchen #Kernenergie 
Alles andere ist teuer, und funktioniert nicht.
Import: D… https://t.co/2McObxRLCx",FALSE,0,,2021-06-03T17:01:59Z,TRUE,,1400498007259467780,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WernerBechtel,0,FALSE,FALSE,,
@Dede71Mueller @PetraGoessi Wenn das Ueli Bremi sehen könnte......😂🤣😂🤣😂! Aber ehrlich: Bei diesem #CO2GesetzNein wi… https://t.co/KIMLjD8Ycd,FALSE,1,Dede71Mueller,2021-06-03T16:57:00Z,TRUE,1400272897164431364,1400496753468743680,886002697618456577,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeterSchaerli,0,FALSE,FALSE,,
"RT @TobiasInfortuna: Widersprüche beim CO2-Gesetz:

Aus finanziellen Gründen werde weniger Auto gefahren.
Aber die Mehrkosten seien moderat…",FALSE,0,,2021-06-03T16:44:38Z,FALSE,,1400493642180071441,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chrigl2,10,TRUE,FALSE,,
"RT @TobiasInfortuna: Widersprüche beim CO2-Gesetz:

Aus finanziellen Gründen werde weniger Auto gefahren.
Aber die Mehrkosten seien moderat…",FALSE,0,,2021-06-03T16:37:08Z,FALSE,,1400491754835656713,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bisfan899,10,TRUE,FALSE,,
"Widersprüche beim CO2-Gesetz:

Aus finanziellen Gründen werde weniger Auto gefahren.
Aber die Mehrkosten seien mode… https://t.co/NWdLOA9ezE",FALSE,42,,2021-06-03T16:32:57Z,TRUE,,1400490700760887297,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TobiasInfortuna,10,FALSE,FALSE,,
"RT @SwissGlaciers: Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos siehe:…",FALSE,0,,2021-06-03T16:11:16Z,FALSE,,1400485245552500744,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aufdenbergde,8,TRUE,FALSE,,
"Rhonegletscher 2007 - 2018  (11 Jahre). 

So schnell schmelzen die Gletscher in den Schweizer Alpen.

Alle Fotos si… https://t.co/aQ6Nacj0PC",FALSE,11,,2021-06-03T16:09:45Z,TRUE,,1400484862151249920,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SwissGlaciers,8,FALSE,FALSE,,
